식당(ID),식당명,지점명,지역명,주차가능여부,와이파이제공여부,놀이방유무,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,배달서비스유무,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,스마트오더유무,대표메뉴명,식당상태,해시태그,면적정보내용
12897,하남돼지집,구로디지털점,구로구,N,N,N,Y,N,,매일 17:00~24:00,Y,레드테이블,,강남골목시장,37.4825813,126.9049059,110.4554,N,,NORMAL,모범음식점,
12898,스시남,,중랑구,Y,Y,N,N,N,,매일 11:30~22:00,N,레드테이블,,태릉입구역,37.6191471,127.0751544,307.32981,N,,NORMAL,"모범음식점,안심식당",
12899,나루 가온,,광진구,Y,N,N,Y,N,,매일 11:30~22:30,N,레드테이블,,아차산성,37.5538247,127.104871,594.38598,N,,NORMAL,모범음식점,
12900,고등어김치찜갈치조림집군자네,,마포구,N,N,N,Y,N,일요일,평일 11:30~22:00,N,레드테이블,,신수시장,37.5454526,126.9355742,347.03375,N,,NORMAL,,
12901,라이라이,,강남구,Y,Y,N,N,Y,,매일 11:00~22:00,N,레드테이블,http://blog.naver.com/tmdrb0320,대모산입구역,37.4912819,127.0729605,471.16721,N,,NORMAL,,
12902,취영루,,강남구,Y,Y,N,Y,N,,"매일 11:30~15:00, 매일 17:30~21:30",N,"레드테이블,네이버","http://amyangmanna.modoo.at,http://www.amyangmanna.co.kr/,http://www.facebook.com/cheeyoungloo/",신사동아구찜골목,37.515625,127.0195,67.52918,N,,NORMAL,모범음식점,
12903,만성찬팅,,관악구,N,N,N,N,Y,,매일 13:00~01:00,N,레드테이블,,서원동상점가,37.4822997,126.9293528,128.90363,N,"가지볶음,꿔바러우,동파육,양꼬치(10개)",NORMAL,"모범음식점,안심식당",
12904,양지촌,,중랑구,N,N,N,N,N,,매일 11:00~22:00,N,레드테이블,,중랑역,37.5948172,127.0758019,271.794,N,"갈비찜,수원왕갈비(350g),한우생등심(150g),한우육회(150g)",NORMAL,"모범음식점,안심식당",
12905,풍천황토민물장어,,강서구,Y,N,N,N,Y,월요일,"매일 10:00~22:00, : 15:00~17:00",N,"레드테이블,네이버",http://pungcheonjangeo.itrock.kr/,양천향교역,37.5686941,126.8407937,522.43324,N,"大장어 한마리(순살/600g),장어(1마리/순살 300g이상),장어정식(1인/점심),풍천민물장어(2인분/450g)",NORMAL,"모범음식점,안심식당",
12906,옛날불고기,,관악구,N,N,N,N,N,,"매일 11:00~14:30, 매일 17:00~21:30",N,레드테이블,,동방종합시장,37.4702929,126.9343999,212.75297,N,,NORMAL,"모범음식점,안심식당",
12907,강촌숯불닭갈비,독산점,금천구,N,N,N,Y,N,,매일 16:00~01:00,N,레드테이블,http://kangchon.modoo.at/,독산동 우시장,37.4667346,126.89665,377.76654,N,"닭목살(200g/1인),무뼈불닭발(200g/1인),소금구이닭갈비(3대/300g/1인),양념숯불닭갈비(3대/300g/1인)",NORMAL,"모범음식점,포장가능",
12908,아이오유,,용산구,Y,Y,N,N,Y,,"매일 11:00~14:30, 매일 17:00~23:00",N,"레드테이블,네이버","http://retaurantiou.com/,http://www.intagram.com/iou_retaurant",용산성당,37.5368267,126.9522743,364.27246,N,,NORMAL,모범음식점,
12909,천외천,,양천구,N,N,N,N,Y,,매일 10:00~22:00,N,레드테이블,,목3동시장,37.5485075,126.8646744,105.58904,N,"금문고량주(58도/600ml),림해설원(450ml),전가복(大),해삼쥬스(大)",NORMAL,"모범음식점,안심식당",
12910,한촌설렁탕,면목용마점,중랑구,N,Y,N,N,Y,,,N,레드테이블,,유영시장,37.5914012,127.0966931,131.4544,N,,NORMAL,"모범음식점,포장가능",
12911,왕돈까스&왕냉면,뚝섬점,성동구,N,N,N,N,N,,매일 10:00~22:00,N,레드테이블,,뚝섬역,37.5471882,127.0473655,28.21093,N,,NORMAL,"모범음식점,포장가능",
12912,은평 참숯갈비(별관),,은평구,Y,N,N,Y,Y,,매일 10:30~22:00,N,레드테이블,,연신내역,37.6189426,126.9208664,78.61428,N,,NORMAL,모범음식점,
12913,코리아푸드스토리,,동대문구,Y,Y,N,Y,Y,일요일,,N,"레드테이블,네이버","http://blog.naver.com/koreafoodtory,http://jungungdoirak.modoo.at/,http://intagram.com/jungung_doirak",경희대학교 자연사박물관,37.596441,127.0524857,206.35861,N,,NORMAL,모범음식점,
12914,정가,,관악구,Y,Y,N,N,Y,,,N,"레드테이블,네이버",http://jeonggahanjeongik.modoo.at,봉천역,37.4823073,126.9428443,267.75382,Y,,NORMAL,"모범음식점,안심식당",
12915,크래버대게나라,광장점,광진구,Y,Y,N,N,Y,,"매일 11:30~24:00, 평일 11:30~15:00",N,"레드테이블,네이버","http://www.대게나라.kr/,http://blog.naver.com/avangte,http://www.facebook.com/daegenala,http://www.intagram.com/daegenara/",신성종합시장,37.558105,127.08804,111.10427,N,,NORMAL,"모범음식점,안심식당",
12916,진곰 숯불갈비,,은평구,N,N,N,N,N,,매일 10:00~22:00,N,레드테이블,,새절(신사)역,37.5911688,126.9133081,166.22199,N,,NORMAL,"모범음식점,안심식당",
12917,육전식당,3호점,동대문구,Y,Y,N,N,Y,연중무휴,매일 11:00~23:00,N,레드테이블,http://www.intagram.com/yukjeon_ikdang.official/?ighid=b99da36rdjv,신설동역,37.5747188,127.0250937,190.60173,N,"고흥 유자주,육전국밥(얼큰내장탕),육전식혜(2P),한우채끝등심(170g)",NORMAL,모범음식점,
12918,성원참숯불갈비,,용산구,N,N,N,N,N,,매일 11:00~22:00,N,레드테이블,,레일크루즈 해랑열차,37.5548277,126.9717164,277.20267,N,,NORMAL,"모범음식점,트립어드바이저",
12919,따봉이네,,서대문구,N,Y,N,N,Y,,매일 10:00~23:00,N,레드테이블,,신촌역,37.5598056,126.9419226,127.04038,N,,NORMAL,"모범음식점,트립어드바이저",
12920,정성한줄,신천점,송파구,N,N,N,N,N,,매일 08:00~21:30,N,레드테이블,http://www.jungunghanjul.com/,새마을전통시장,37.5090348,127.0851607,5.92584,N,"정성비빔밥,정성쫄면,정성한줄,한우버섯고기한줄",NORMAL,"모범음식점,포장가능",
12921,시안,,중구,Y,N,N,Y,N,,"평일 11:00~22:00, 토요일 11:00~15:00",N,레드테이블,,남대문시장 갈치조림골목,37.5598433,126.9769527,123.80646,N,,NORMAL,모범음식점,
12922,남도회관,,강동구,N,N,N,Y,N,,매일 11:00~21:30,N,레드테이블,http://www.남도회관.com/,명일골목시장,37.5495136,127.1449309,121.08079,N,,NORMAL,모범음식점,
12923,진배족발,압구정역점,강남구,N,Y,N,N,Y,,매일 11:00~24:00,N,레드테이블,,디아프바인,37.527858,127.035187,53.73696,N,,NORMAL,포장가능,
12924,꽃향기샤브샤브&뷔페,,강서구,Y,Y,N,N,Y,,매일 11:00~22:00,Y,레드테이블,http://www.뉴꽃향기.kr/main,대원종합시장,37.5443981,126.8365347,288.46601,N,,NORMAL,모범음식점,
12925,황금손가락,,광진구,Y,Y,N,N,Y,,매일 11:30~23:30,N,"레드테이블,네이버","http://uhigoldfinger.modoo.at,http://blog.naver.com/yijun,http://goldfingeru.allofthat.kr/",광진문화원,37.5365043,127.0964722,45.18703,Y,,NORMAL,모범음식점,
12927,홍가진국,,용산구,N,N,N,N,N,,"평일 00:00~24:00, 일요일 00:00~22:00",N,레드테이블,,남영역,37.5416321,126.9712441,303.38212,N,"꼬리찜(대),도가니+수육(대),도가니수육(대),매운갈비찜(대)",NORMAL,모범음식점,
12928,혼마참치,,구로구,N,N,N,Y,Y,,매일 11:00~22:30,N,레드테이블,,구로리공원,37.4904921,126.8916061,282.81379,N,,NORMAL,"모범음식점,안심식당",
12929,서강8경 율도,,마포구,Y,Y,N,Y,Y,,,N,레드테이블,http://www.yuldo.co.kr/,롤링홀,37.5484831,126.9200991,432.00688,N,,NORMAL,"모범음식점,씨트립",
12930,가부,,성북구,N,N,N,N,N,,,N,레드테이블,,돈암시장,37.591268,127.0161099,124.04258,N,"게살유산슬,철판해물누룽지탕,칠리중새우(12마리),해물팔보채",NORMAL,모범음식점,
12931,맛찬들왕소금구이,발산역점,강서구,Y,N,N,Y,Y,,매일 11:30~23:30,N,레드테이블,,스페이스K,37.561205,126.8310068,49.73937,N,,NORMAL,"모범음식점,안심식당",
12932,낙지세상,,송파구,N,N,N,N,N,연중무휴,매일 11:00~22:00,N,레드테이블,,개롱역,37.4985772,127.1338152,577.34195,N,"낙지볶음,낙지아귀찜(大),산낙지볶음(1인분),산낙지초무침",NORMAL,모범음식점,
12933,장위동유성집,광진점,광진구,Y,Y,N,N,Y,월요일,매일 12:00~22:00,N,레드테이블,http://jwdyuung.com/,유니버설아트센터,37.5500692,127.0876727,335.70999,N,,NORMAL,모범음식점,
12934,홍가네사골곰탕,,은평구,Y,Y,N,N,N,,매일 07:00~22:00,N,레드테이블,,연신내역,37.6189426,126.9208664,262.84147,N,"곰탕순대국(양지+사태),꼬리곰탕,도가니수육,사골곰탕(특)",NORMAL,모범음식점,
12935,지호한방삼계탕,마포대흥역점,마포구,Y,N,N,Y,Y,,매일 11:00~22:00,Y,레드테이블,,광흥창(서강)역,37.5474987,126.9325145,264.92069,N,,NORMAL,"모범음식점,안심식당,포장가능",
12936,한우와바다,,성동구,N,N,N,N,N,,,N,레드테이블,,청계천박물관,37.5712742,127.0350435,138.61253,N,"한우살치살(100g),한우안창살(100g),한우치마살(100g),한우토시살(100g)",NORMAL,모범음식점,
12937,중앙해장,,강남구,N,N,N,N,N,,"매일 07:00~22:00, 일요일 07:00~21:30",N,레드테이블,,코엑스아티움,37.5118148,127.0591402,184.60813,N,,NORMAL,"모범음식점,블루리본,트립어드바이저",
12938,짚신매운갈비찜,한양대점,성동구,N,N,N,N,N,,매일 11:00~02:00,N,레드테이블,http://www.zipinfood.co.kr/,왕십리역,37.5612855,127.0383981,126.93929,N,,NORMAL,"모범음식점,포장가능",
12939,탭하우스더슈라인,,동작구,N,N,N,N,N,,,N,레드테이블,,상도역,37.5035133,126.9473048,129.48894,N,,NORMAL,모범음식점,
12940,임진강민물장어,,강서구,N,N,N,N,N,일요일,매일 12:00~22:30,N,레드테이블,http://www.imjinkang.com/,염창역,37.5470658,126.8751794,293.33312,N,"장어(1kg/4마리/간장),점심정식(1/2마리/간장)",NORMAL,"모범음식점,블루리본,씨트립,안심식당",
12941,이조면옥,,양천구,N,N,N,N,N,,매일 11:00~21:30,N,레드테이블,http://mokdongezo.modoo.at/,안양천 사계절 테마원,37.5205772,126.8787481,196.99305,N,,NORMAL,"모범음식점,트립어드바이저",
12942,가마솥삼계탕,,관악구,Y,Y,N,N,Y,,평일 11:00~22:30,N,레드테이블,,서울대학교 모두의거리,37.4700835,126.9390213,227.75685,N,,NORMAL,"모범음식점,안심식당",
12943,비와별 닭갈비,잠실직영점,송파구,N,N,N,N,N,,,N,레드테이블,,송파나루길 종점,37.5099927,127.1034148,377.35289,N,,NORMAL,포장가능,
12944,색동저고리,마포점,마포구,Y,N,N,N,Y,,매일 11:00~22:00,N,"레드테이블,네이버",http://aekdongmapo.com/,공덕역,37.5430224,126.9511933,93.66596,N,"고기랑된장가득 골동반,고등어구이,불낙전골,시래기불고기(1인)",NORMAL,"모범음식점,안심식당,트립어드바이저,포장가능",
12946,의령전원,,강남구,N,N,N,N,Y,,,N,레드테이블,,현대백화점 (무역센터점),37.5086,127.059744,191.32197,N,,NORMAL,모범음식점,
12947,중일가든,,광진구,N,N,N,N,N,,,N,레드테이블,,광나루(장신대)역,37.545175,127.1035147,438.99416,N,,NORMAL,"모범음식점,안심식당,트립어드바이저",
12948,계경순대국,숙대입구역점,용산구,N,N,N,N,N,,매일 00:00~24:00,Y,레드테이블,,크라운해태 키즈뮤지엄,37.5406905,126.9736278,43.24516,N,,NORMAL,모범음식점,
12949,봉평메밀막국수,,도봉구,N,N,N,N,N,,매일 09:00~20:00,N,레드테이블,http://blog.naver.com/qhdvudch,도봉산역,37.6890342,127.0466671,408.85289,N,,NORMAL,"모범음식점,안심식당",
12950,조선갈비,,강서구,Y,Y,Y,N,Y,연중무휴,매일 11:00~22:00,N,레드테이블,http://blog.naver.com/choungalbi,,,,,N,,NORMAL,"모범음식점,안심식당",
12951,제주항구,,영등포구,Y,Y,N,Y,Y,공휴일,"평일 11:00~22:00, 토요일 11:00~22:00",N,레드테이블,http://www.jejuharbor.com/tore,더현대 서울,37.5260553,126.928299,277.12705,N,,NORMAL,"모범음식점,안심식당",
12952,맛닭꼬,이수역점,서초구,N,Y,N,N,N,,매일 14:00~01:00,N,레드테이블,"http://www.mdcco.co.kr/,http://blog.naver.com/mdcco2010,http://www.facebook.com/mdcco1,http://www.intagram.com/mdcco",총신대입구(이수)역,37.4881731,126.9822884,184.43302,N,"로스트순살파닭,유린기순살현미베이크,참치순살현미베이크,치즈순살퐁닭",NORMAL,"모범음식점,포장가능",
12953,해초섬,현대시티아울렛동대문점,중구,Y,Y,N,N,N,,"평일 10:00~22:00, 매일 10:00~22:00, 주말 10:00~22:00",N,"레드테이블,네이버",http://www.ehyundai.com/newPortal/outlet/DN/DN000000_V.do?branchCd=B00173000,동대문시장,37.570357,127.0038244,6.07526,N,,NORMAL,,
12954,정성담,압구정점,강남구,Y,N,N,N,Y,일요일,"평일 10:30~22:00, 토요일 10:30~22:00",N,레드테이블,"http://www.jungungdam.com/,http://www.facebook.com/jungungdam/,http://www.intagram.com/jungungdam_official",아크로갤러리,37.5229909,127.0339061,74.92457,N,,NORMAL,"모범음식점,포장가능",
12955,루트에브리데이,한남점,용산구,N,N,N,N,N,,,N,레드테이블,http://www.intagram.com/rooteveryday,용산공예관,37.5390718,127.0021085,153.66904,N,"그린볼,라임볼,옐로우볼,타이 스테이크 볼",NORMAL,"모범음식점,포장가능",
12956,본죽,목동파리공원점,양천구,Y,Y,N,N,Y,,"평일 09:30~21:00, 주말 09:30~21:00, 공휴일 09:30~21:00",Y,레드테이블,http://www.bonif.co.kr/menu/lit?brdCd=BF102,서울특별시교육청 양천도서관,37.5335479,126.8762257,60.22188,N,"자연송이쇠고기죽(특),트러플전복죽(특),특전복내장중,홍게품은죽(특)",NORMAL,"모범음식점,안심식당,포장가능",
12957,한강오리쌈나루,중화점,중랑구,N,N,N,N,N,,,N,레드테이블,,중화역,37.6017163,127.079068,273.40473,N,,NORMAL,모범음식점,
12958,갑식이네착한낙지,본점,도봉구,Y,N,N,N,Y,,매일 11:00~22:00,Y,레드테이블,http://gabikene.modoo.at/,헬로애니멀,37.6680964,127.0470952,138.83554,N,"낙지 전복 갈비탕,낙지 전복 삼계탕,낙지 전복해물찜(大),산낙지 전복 연포탕(大)",NORMAL,"모범음식점,포장가능",
12960,신동보성,,송파구,N,N,N,N,N,,매일 09:00~21:00,Y,레드테이블,"http://indongboung.myhom.kr,http://indongboung.modoo.at/",문정동로데오거리 종점,37.4862246,127.1249121,354.2048,N,,NORMAL,모범음식점,
12961,돌쇠풍천민물장어,,마포구,Y,Y,N,N,Y,,매일 11:30~23:30,N,레드테이블,,망원시장,37.5565449,126.9060576,83.55895,N,"대물(두마리/450g),얼큰장어탕,왕대물(두마리/700g),우렁된장찌개",NORMAL,"모범음식점,안심식당",
12962,천호낙지,,동대문구,Y,Y,N,N,N,,매일 10:00~23:00,Y,레드테이블,,전곡시장,37.577907,127.0686107,122.49911,N,,NORMAL,모범음식점,
12963,김종구참치박사,사당점,동작구,N,N,N,Y,N,,매일 16:00~24:00,N,레드테이블,,사당역,37.4764315,126.9763764,166.52428,N,,NORMAL,모범음식점,
12964,보들이쭈꾸미,,은평구,Y,Y,N,N,N,,매일 11:00~24:00,N,레드테이블,,응암역,37.5993039,126.91534,225.14541,N,,NORMAL,모범음식점,
12965,탕탕집,논현본점,강남구,N,N,N,Y,Y,,매일 08:00~22:00,N,레드테이블,,논현동가구거리,37.5130215,127.0256712,67.01285,N,,NORMAL,"모범음식점,포장가능",
12966,이대감 고깃집,,종로구,Y,N,N,N,Y,,매일 10:30~21:30,N,레드테이블,,박물관은 살아있다(인사동점),37.5718843,126.9872034,53.98462,N,"양념소갈비(250g),육사시미(150g),특특수부위(150g),한우등심(150g)",NORMAL,"모범음식점,안심식당",
12967,suhsigun 스시건,,관악구,N,Y,N,Y,Y,화요일,매일 11:00~22:00,N,레드테이블,http://intagram.com/uhi_gun,동방종합시장,37.4702929,126.9343999,93.18061,Y,,NORMAL,"모범음식점,안심식당",
12968,수원본갈비1993,서초점,서초구,Y,Y,N,N,N,,매일 11:30~22:00,N,레드테이블,,서초역,37.4927976,127.0105693,315.0092,N,"불고기정식(점심),수원본생갈비(1인/250g),수원본양념갈비(1인/300g),한우육회(1인/150g)",NORMAL,"모범음식점,포장가능",
12969,한강파라다이스,,영등포구,Y,N,N,N,Y,연중무휴,매일 11:30~22:00,N,레드테이블,http://www.hankangwedding.co.kr/,63아트,37.519484,126.9398203,351.0784,N,,NORMAL,,
12970,흥부골숯불돼지왕갈비,,송파구,Y,Y,Y,N,Y,,매일 11:40~23:00,N,레드테이블,,롯데월드 쇼핑몰,37.5112927,127.09796,415.51987,N,,NORMAL,모범음식점,
12972,호천식당,,서대문구,Y,N,N,N,Y,월요일,매일 11:00~10:00,N,레드테이블,,서울 연세대학교 스팀슨관,37.5659536,126.9381636,502.58709,N,,NORMAL,"모범음식점,안심식당",
12973,삿뽀로야끼,,강남구,N,N,N,N,N,,,N,레드테이블,http://apporoyaki.modoo.at/,선릉역,37.5074134,127.058047,302.99529,N,,NORMAL,모범음식점,
12974,꼼떼,,송파구,N,N,N,N,N,,,N,레드테이블,,올가홀푸드 방이점,37.5104484,127.12648,414.5528,N,,NORMAL,트립어드바이저,
12975,이복례 아구동태해물찜탕,,은평구,Y,N,N,N,Y,,매일 00:00~24:00,N,레드테이블,,무무시장,37.5980052,126.920893,112.16436,N,,NORMAL,모범음식점,
12976,소대아구탕찜,,성동구,N,N,N,N,N,,매일 10:00~22:30,N,레드테이블,,마장 축산물시장,37.5697617,127.03843,227.77277,N,"복불고기(2인분),복샤브샤브(2인분),복찜(대),아구탕(대)",NORMAL,모범음식점,
12977,우시장 정육식당,은평직영점,은평구,Y,Y,N,N,Y,,매일 11:30~24:00,N,레드테이블,,역촌중앙시장,37.6132454,126.9161637,301.82891,N,,NORMAL,"모범음식점,포장가능",
12978,코다리밥상,가락점,송파구,N,N,N,N,N,,,Y,레드테이블,,경찰병원역,37.4982785,127.1256429,401.21952,Y,"코다리 갈비조림(大/보통맛),코다리 문어조림(大/보통맛),코다리 조림(大/4人/보통맛),코다리 쭈꾸미조림(大/보통맛)",NORMAL,모범음식점,
12979,전주 명품 콩나물국밥,수유점,강북구,N,N,N,N,N,,,N,레드테이블,,수유재래시장,37.6314446,127.0231652,342.86369,N,"얼큰콩나물국밥,우거지국밥,직화쭈꾸미(대),콩나물국밥",NORMAL,모범음식점,
12980,새벽집,,강서구,N,N,N,N,N,일요일,매일 10:30~22:00,N,레드테이블,,허준박물관,37.5678379,126.8510493,382.92104,N,"굴보쌈(겨울),두부김치보쌈,명이마늘 보쌈(大),홍어 사합",NORMAL,모범음식점,
12981,초애삼계탕,,양천구,N,N,N,N,N,,매일 11:00~21:00,N,레드테이블,,"계남공원(유아숲체험장, 우렁바위)",37.5127915,126.8474484,424.59104,N,"심마니 장뇌 능이삼계탕,심마니 장뇌 삼계탕,심마니 장뇌 전복삼계탕,옻이 오르지 않는 옻삼계탕",NORMAL,"모범음식점,안심식당",
12982,미미초밥,금천점,금천구,N,N,N,N,N,,,N,레드테이블,,금천문화원,37.446378,126.9044367,194.54427,N,,NORMAL,모범음식점,
12983,명가 쌈밥,,은평구,N,N,N,N,N,,,N,레드테이블,,불광역,37.610554,126.9293057,76.12125,N,,NORMAL,"모범음식점,안심식당",
12986,제주탐하리,,금천구,Y,Y,N,N,Y,,매일 15:00~24:00,N,레드테이블,,마리오아울렛,37.4786821,126.886359,152.43882,Y,"고추장찌개(1인),근고기 추가(400g),근고기(600g),김치찌개(1인)",NORMAL,모범음식점,
12987,노리터,,성동구,N,N,N,N,N,,,N,레드테이블,,갤러리 스케이프,37.5369,127.0128715,398.49177,N,,NORMAL,모범음식점,
